international_id	goals	assists	num_of_shots	shot_speed	shot_attempts	shooting_percentage	high_danger_shots	medium_danger_shots	low_danger_shots	save_percentage	winning_goals	power_play_time	power_play_goals	time_on_ice	faceoff_win_percentage	puck_touches	puck_recoveries	puck_possession_time	penalty_kill_time	penality_minutes	penalties_taken	time_between_penalties	goals_against_total	goals_against_average	passes_attempted	passes_completed	pass_completion_rate	games_missed_due_to_injury
505	54.0	164.0	430.0	102.3911	447.0	24.4294	135.0	187.0	125.0	86.0633	6.0	2.7068	79.0	14.52	42.8585	650.0	312.0	33.03	4.78	14.0	3.0	4.1	0.0	0.0	636.0	354.0	55.66	21.0
5274	65.0	215.0	467.0	90.609	500.0	3.7977	167.0	162.0	171.0	72.3265	5.0	4.8097	101.0	7.89	52.7424	409.0	234.0	52.08	6.28	9.0	0.0	7.46	0.0	0.0	549.0	437.0	79.6	26.0
7119	78.0	142.0	464.0	63.4453	492.0	48.6196	146.0	142.0	204.0	70.763	7.0	2.4414	86.0	12.29	59.2232	223.0	198.0	0.0	4.34	3.0	0.0	11.16	0.0	0.0	420.0	287.0	68.33	17.0
3288	104.0	213.0	454.0	124.881	454.0	8.6872	142.0	146.0	166.0	60.4771	5.0	2.8744	131.0	16.77	47.5657	93.0	132.0	0.0	2.87	21.0	0.0	23.97	0.0	0.0	475.0	401.0	84.42	25.0
5860	80.0	207.0	419.0	68.4872	435.0	23.3094	137.0	153.0	145.0	42.4621	3.0	2.2018	110.0	14.14	43.8645	638.0	395.0	12.98	3.74	1.0	0.0	8.09	0.0	0.0	673.0	520.0	77.27	21.0
7104	59.0	175.0	470.0	94.3866	477.0	18.8481	140.0	146.0	191.0	78.7832	9.0	2.0521	89.0	7.04	40.4476	111.0	110.0	0.0	6.35	13.0	2.0	2.11	0.0	0.0	424.0	252.0	59.43	21.0
3585	53.0	191.0	471.0	83.791	506.0	16.7388	148.0	185.0	173.0	67.2234	6.0	1.5961	92.0	2.94	43.5187	1660.0	93.0	107.9	3.18	29.0	0.0	6.08	0.0	0.0	1057.0	582.0	55.06	24.0
3157	177.0	163.0	486.0	85.7101	491.0	31.6146	164.0	143.0	184.0	74.145	6.0	2.8916	168.0	3.82	41.1292	301.0	352.0	28.54	5.4	25.0	1.0	3.36	0.0	0.0	465.0	433.0	93.12	17.0
5221	92.0	180.0	449.0	85.962	467.0	51.2061	139.0	183.0	145.0	82.8643	0.0	2.9118	110.0	15.86	58.1474	870.0	124.0	0.0	3.67	44.0	2.0	6.67	0.0	0.0	689.0	427.0	61.97	20.0
7792	84.0	111.0	447.0	77.0923	472.0	7.9686	152.0	183.0	137.0	87.2742	5.0	2.6315	80.0	6.06	57.9592	550.0	320.0	0.99	5.21	39.0	2.0	2.0	0.0	0.0	501.0	293.0	58.48	10.0
2037	65.0	141.0	423.0	73.8925	426.0	12.8208	122.0	117.0	187.0	56.8691	0.0	2.8682	81.0	18.83	51.0052	191.0	81.0	0.0	2.51	0.0	3.0	5.16	0.0	0.0	392.0	201.0	51.28	20.0
4213	66.0	159.0	482.0	136.609	488.0	36.3776	155.0	170.0	163.0	68.9461	0.0	2.1128	85.0	5.04	48.3127	240.0	339.0	0.0	5.05	1.0	1.0	2.6	0.0	0.0	430.0	210.0	48.84	20.0
414	86.0	156.0	450.0	79.2169	454.0	11.3384	157.0	130.0	167.0	101.99132492854108	6.0	2.7787	101.0	6.89	51.398	419.0	287.0	19.43	4.7	34.0	1.0	5.1	0.0	0.0	503.0	206.0	40.95	21.0
9194	69.0	168.0	449.0	94.827	454.0	24.8088	155.0	142.0	157.0	71.5196	6.0	3.6734	90.0	8.66	49.6183	294.0	86.0	25.78	4.96	16.0	0.0	12.86	0.0	0.0	440.0	417.0	94.77	17.0
4272	58.0	149.0	434.0	62.6641	469.0	23.9284	145.0	136.0	188.0	57.553	5.0	3.3246	82.0	17.21	39.9338	1040.0	51.0	85.73	1.49	11.0	0.0	28.04	0.0	0.0	748.0	578.0	77.27	17.0
1689	106.0	129.0	438.0	103.9364	467.0	50.4569	142.0	179.0	146.0	78.9302	8.0	3.125	104.0	13.45	52.327	1170.0	226.0	29.1	3.76	8.0	0.0	22.64	0.0	0.0	800.0	282.0	35.25	19.0
1666	42.0	189.0	446.0	87.0271	473.0	27.6274	143.0	192.0	138.0	69.4456	0.0	1.5741	80.0	5.15	57.8029	260.0	105.0	0.3	4.23	4.0	0.0	5.81	0.0	0.0	456.0	315.0	69.08	23.0
4605	131.0	132.0	444.0	97.239	464.0	9.0529	145.0	160.0	159.0	78.5969	5.0	2.4332	125.0	6.34	43.7183	1130.0	63.0	26.99	4.28	8.0	0.0	9.43	0.0	0.0	805.0	508.0	63.11	17.0
7861	73.0	202.0	467.0	78.971	479.0	20.4561	147.0	180.0	152.0	59.9688	6.0	1.9977	103.0	23.54	46.2678	149.0	368.0	21.01	0.19	17.0	0.0	12.23	0.0	0.0	445.0	362.0	81.35	28.0
552	105.0	185.0	428.0	119.4464	428.0	32.3129	138.0	134.0	156.0	63.4737	0.0	3.4434	123.0	6.36	52.8895	95.0	360.0	0.0	3.21	2.0	1.0	3.57	16.0	25.71	379.0	174.0	45.91	22.0
7132	60.0	198.0	454.0	71.1993	477.0	23.8014	171.0	169.0	137.0	68.4407	7.0	1.9394	94.0	14.81	50.8736	266.0	68.0	0.0	4.24	11.0	0.0	16.0	0.0	0.0	482.0	420.0	87.14	20.0
7079	73.0	221.0	471.0	70.0771	499.0	33.8114	154.0	163.0	182.0	74.0115	10.0	2.491	112.0	19.9	51.2063	560.0	56.0	3.54	1.08	55.0	3.0	9.18	15.0	14.27	632.0	473.0	74.84	28.0
6681	50.0	162.0	442.0	85.9703	469.0	3.8243	135.0	186.0	148.0	59.5822	7.0	0.7886	78.0	7.54	44.5126	249.0	168.0	0.0	4.9	9.0	1.0	3.18	0.0	0.0	442.0	394.0	89.14	19.0
1021	83.0	167.0	445.0	85.9238	445.0	31.4466	142.0	156.0	147.0	83.1592	9.0	1.5502	98.0	6.47	46.3054	650.0	459.0	36.59	3.48	2.0	0.0	3.45	0.0	0.0	646.0	286.0	44.27	22.0
2387	152.0	174.0	471.0	79.7794	479.0	26.7206	151.0	195.0	133.0	63.2558	0.0	2.6256	153.0	13.92	49.0243	380.0	199.0	7.03	3.72	29.0	2.0	5.03	0.0	0.0	488.0	216.0	44.26	21.0
5117	94.0	143.0	107.0	103.7738	477.0	4.8805	145.0	180.0	152.0	72.4233	9.0	3.2326	98.0	3.37	43.563	640.0	185.0	26.29	2.51	2.0	0.0	2.46	0.0	0.0	586.0	284.0	48.46	13.0
3858	112.0	218.0	431.0	81.1774	431.0	14.9681	136.0	169.0	126.0	61.2433	5.0	1.5603	137.0	6.24	54.0948	213.0	243.0	0.0	3.69	20.0	1.0	6.67	0.0	0.0	509.0	140.0	27.5	23.0
6301	151.0	169.0	493.0	139.705	526.0	13.2158	136.0	239.0	151.0	63.1954	12.0	2.7597	154.0	18.44	44.2303	1140.0	131.0	25.13	1.33	31.0	2.0	8.07	31.0	31.48	801.0	627.0	78.28	19.0
1036	90.0	125.0	483.0	74.4418	491.0	23.0156	154.0	182.0	155.0	57.0697	4.0	2.2677	93.0	10.09	60.3474	98.0	158.0	0.0	4.79	1.0	0.0	17.53	0.0	0.0	344.0	195.0	56.69	18.0
558	89.0	231.0	467.0	152.7332	487.0	29.9626	155.0	201.0	131.0	62.0742	4.0	9.3826	119.0	7.17	59.8378	357.0	62.0	0.0	4.09	18.0	0.0	17.14	0.0	0.0	556.0	310.0	55.76	25.0
848	94.0	153.0	449.0	72.2818	505.0	42.6307	165.0	174.0	166.0	58.1911	7.0	6.5206	105.0	14.72	49.633	820.0	339.0	0.0	3.18	1.0	3.0	5.91	0.0	0.0	677.0	346.0	51.11	17.0
6278	113.0	173.0	434.0	153.6074	458.0	24.1983	134.0	201.0	123.0	50.4259	7.0	1.3684	124.0	6.57	63.4401	1070.0	312.0	21.88	4.53	1.0	1.0	3.18	0.0	0.0	789.0	474.0	60.08	23.0
1007	89.0	211.0	424.0	77.0943	424.0	36.5731	140.0	119.0	165.0	70.0967	2.0	0.8317	121.0	8.16	49.4227	420.0	170.0	10.91	7.7	21.0	3.0	2.76	0.0	0.0	549.0	389.0	70.86	27.0
6974	66.0	137.0	439.0	105.5126	439.0	41.3783	144.0	159.0	136.0	74.9665	6.0	2.865	81.0	21.05	49.9688	159.0	302.0	5.65	1.29	14.0	0.0	29.52	0.0	0.0	392.0	212.0	54.08	20.0
86	129.0	114.0	445.0	110.2048	485.0	54.3312	164.0	149.0	172.0	83.0275	8.0	1.9429	118.0	2.58	40.9493	720.0	369.0	0.0	3.62	0.0	1.0	1.98	0.0	0.0	580.0	356.0	61.38	17.0
5893	70.0	137.0	430.0	89.6536	440.0	26.7566	141.0	108.0	191.0	68.8797	6.0	2.6589	81.0	29.04	61.8729	1070.0	349.0	17.91	0.67	0.0	2.0	8.58	0.0	0.0	758.0	226.0	29.82	24.0
6331	109.0	206.0	450.0	71.3878	473.0	33.9459	148.0	179.0	146.0	70.7471	6.0	2.666	133.0	5.14	43.5809	216.0	265.0	0.0	2.5	32.0	0.0	6.88	15.0	24.55	462.0	425.0	91.99	21.0
2495	100.0	136.0	437.0	101.2167	448.0	7.8971	121.0	143.0	184.0	65.7984	8.0	4.9395	100.0	20.4	51.2598	271.0	354.0	4.63	1.98	19.0	1.0	12.33	0.0	0.0	418.0	201.0	48.09	18.0
8915	101.0	135.0	448.0	79.4195	462.0	39.6031	150.0	139.0	173.0	75.0064	0.0	1.4028	104.0	24.65	51.8351	800.0	229.0	35.3	1.85	34.0	2.0	9.03	18.0	13.76	593.0	508.0	85.67	22.0
6958	68.0	198.0	426.0	72.4678	449.0	33.7142	152.0	180.0	117.0	61.9841	6.0	4.7113	100.0	13.4	53.9331	206.0	221.0	0.0	4.03	17.0	2.0	3.71	0.0	0.0	442.0	129.0	29.19	23.0
4636	112.0	134.0	468.0	74.0415	491.0	18.2299	138.0	156.0	197.0	67.9455	0.0	2.3623	114.0	4.97	49.9761	950.0	98.0	0.0	4.55	19.0	0.0	3.44	0.0	0.0	672.0	443.0	65.92	20.0
2222	102.0	168.0	484.0	57.2718	484.0	20.5685	158.0	196.0	130.0	70.607	5.0	2.5926	111.0	19.9	38.915	130.0	244.0	0.0	1.34	5.0	0.0	30.06	0.0	0.0	407.0	357.0	87.71	25.0
7697	96.0	145.0	436.0	91.373	442.0	46.5124	138.0	181.0	123.0	63.713	1.0	4.1709	101.0	3.97	61.2254	154.0	23.0	8.08	1.42	39.0	0.0	5.41	16.0	26.44	365.0	177.0	48.49	14.0
452	74.0	181.0	458.0	88.4466	466.0	41.2735	149.0	148.0	169.0	65.8332	7.0	0.7888	99.0	12.92	40.7916	600.0	212.0	0.0	7.12	11.0	2.0	4.17	0.0	0.0	631.0	564.0	89.38	21.0
2102	91.0	106.0	514.0	65.6335	514.0	19.0165	166.0	198.0	150.0	53.7505	5.0	2.1528	84.0	7.44	53.2414	177.0	456.0	0.0	3.98	28.0	1.0	3.2	0.0	0.0	339.0	146.0	43.07	12.0
3405	126.0	165.0	475.0	79.4625	476.0	30.944	160.0	159.0	157.0	68.648	6.0	2.028	130.0	14.51	46.1379	416.0	223.0	26.4	3.2	12.0	2.0	9.21	0.0	0.0	485.0	145.0	29.9	20.0
9116	72.0	158.0	453.0	78.7992	497.0	7.1437	151.0	174.0	172.0	62.1344	7.0	2.2823	91.0	15.49	40.5205	1010.0	56.0	41.71	4.39	23.0	2.0	5.5	0.0	0.0	762.0	494.0	64.83	21.0
4012	80.0	184.0	478.0	74.4576	483.0	40.5734	139.0	182.0	162.0	61.9839	8.0	3.2382	103.0	6.89	58.014	142.0	269.0	17.93	4.88	40.0	1.0	3.42	0.0	0.0	439.0	147.0	33.49	20.0
1879	59.0	141.0	436.0	86.6587	477.0	45.2123	156.0	129.0	192.0	59.8879	2.0	3.6865	77.0	5.42	59.2442	410.0	32.0	21.73	3.16	10.0	1.0	2.5	0.0	0.0	453.0	220.0	48.57	15.0
1648	49.0	116.0	427.0	86.3261	451.0	37.0659	126.0	196.0	129.0	58.3133	7.0	2.266	61.0	2.97	49.392	960.0	130.0	20.59	2.39	27.0	0.0	3.34	0.0	0.0	655.0	207.0	31.6	20.0
6770	76.0	171.0	471.0	86.4559	474.0	52.9584	144.0	143.0	187.0	68.0104	8.0	1.2361	99.0	2.71	45.4082	1140.0	219.0	58.63	4.8	1.0	1.0	1.87	0.0	0.0	819.0	564.0	68.86	21.0
495	82.0	120.0	469.0	108.714	492.0	16.4214	173.0	158.0	161.0	71.0932	10.0	2.2032	87.0	9.81	56.1241	259.0	243.0	4.71	5.55	28.0	0.0	10.14	0.0	0.0	398.0	375.0	94.22	15.0
3261	56.0	163.0	410.0	70.7504	423.0	15.1592	128.0	133.0	162.0	69.4808	0.0	1.3401	82.0	18.04	47.5443	630.0	22.0	13.34	2.87	8.0	3.0	8.94	0.0	0.0	627.0	200.0	31.9	23.0
6577	45.0	139.0	463.0	94.5883	463.0	19.2515	153.0	136.0	174.0	65.8417	7.0	3.5735	68.0	18.12	55.1674	117.0	493.0	0.0	2.62	1.0	0.0	36.34	0.0	0.0	364.0	215.0	59.07	18.0
7246	60.0	153.0	464.0	83.4397	498.0	22.5888	178.0	174.0	146.0	59.3538	8.0	2.9931	88.0	9.06	50.4117	900.0	291.0	30.79	3.72	36.0	0.0	6.75	0.0	0.0	676.0	152.0	22.49	16.0
1261	86.0	236.0	441.0	71.9058	468.0	52.6879	147.0	185.0	136.0	88.6822	5.0	8.3849	128.0	14.44	39.3319	1880.0	263.0	122.23	3.59	8.0	0.0	15.24	0.0	0.0	1213.0	790.0	65.13	27.0
6634	109.0	125.0	436.0	120.5245	450.0	41.5115	133.0	160.0	157.0	83.2567	3.0	2.6001	103.0	16.79	35.3538	292.0	236.0	36.07	2.84	38.0	0.0	12.51	0.0	0.0	371.0	180.0	48.52	16.0
7841	136.0	169.0	473.0	57.0193	473.0	10.9384	132.0	195.0	146.0	78.4105	5.0	3.7852	139.0	4.15	52.2159	101.0	197.0	0.0	5.09	10.0	0.0	2.9	0.0	0.0	429.0	201.0	46.85	19.0
4455	101.0	144.0	459.0	86.4923	490.0	34.55	159.0	166.0	165.0	72.2547	0.0	5.1345	108.0	15.94	55.741	156.0	136.0	17.77	2.02	22.0	1.0	8.21	0.0	0.0	394.0	92.0	23.35	17.0
5250	134.0	109.0	459.0	74.2267	510.0	20.8906	149.0	176.0	185.0	58.8541	0.0	2.2404	118.0	18.61	42.996	243.0	175.0	0.0	3.07	9.0	2.0	8.25	0.0	0.0	363.0	275.0	75.76	16.0
2221	128.0	178.0	495.0	85.0708	527.0	25.5135	160.0	177.0	190.0	65.6776	6.0	2.6836	137.0	5.96	47.9585	1110.0	77.0	8.43	4.73	23.0	0.0	4.61	0.0	0.0	821.0	618.0	75.27	15.0
2952	120.0	181.0	464.0	110.8751	469.0	27.6177	166.0	162.0	141.0	64.1993	0.0	1.0927	127.0	5.4	57.6577	218.0	101.0	0.0	5.0	29.0	2.0	1.26	0.0	0.0	472.0	237.0	50.21	20.0
642	71.0	243.0	418.0	94.9308	424.0	37.5408	138.0	157.0	129.0	63.7147	8.0	1.3842	117.0	6.54	51.0926	1050.0	216.0	50.21	5.0	2.0	1.0	2.46	0.0	0.0	880.0	788.0	89.55	27.0
1236	67.0	168.0	454.0	75.1724	466.0	32.1715	144.0	171.0	151.0	80.679	7.0	3.9228	95.0	15.92	52.2442	1170.0	119.0	42.15	3.46	33.0	2.0	8.03	0.0	0.0	848.0	484.0	57.08	22.0
6557	37.0	188.0	454.0	116.5105	463.0	25.1872	139.0	153.0	171.0	77.8855	4.0	1.8842	83.0	25.48	46.6445	1310.0	149.0	72.78	2.83	18.0	0.0	65.15	0.0	0.0	909.0	865.0	95.16	23.0
5785	141.0	209.0	446.0	94.49	446.0	12.2459	155.0	135.0	156.0	54.7033	0.0	4.1247	155.0	8.6	53.1084	209.0	311.0	0.0	4.56	18.0	0.0	10.47	21.0	32.68	444.0	221.0	49.77	22.0
5516	43.0	176.0	436.0	101.3118	492.0	32.5304	152.0	192.0	148.0	71.0249	13.0	1.4668	80.0	1.81	49.8113	770.0	74.0	28.46	3.44	21.0	3.0	0.7	0.0	0.0	649.0	123.0	18.95	20.0
4151	88.0	156.0	476.0	124.5351	476.0	12.3304	138.0	199.0	139.0	73.946	4.0	1.0608	102.0	3.42	44.7617	275.0	359.0	22.3	4.28	15.0	3.0	1.06	0.0	0.0	472.0	239.0	50.64	19.0
8638	110.0	147.0	443.0	67.7268	456.0	53.1794	150.0	128.0	178.0	69.0274	7.0	2.1388	115.0	17.73	36.6922	184.0	91.0	0.0	3.25	0.0	1.0	11.26	0.0	0.0	407.0	311.0	76.41	14.0
9604	145.0	258.0	432.0	87.3233	460.0	29.4265	140.0	178.0	142.0	75.3387	9.0	1.8711	175.0	4.2	50.3285	690.0	284.0	14.56	4.1	18.0	1.0	1.2	0.0	0.0	753.0	579.0	76.89	28.0
9258	89.0	199.0	521.0	104.4636	528.0	28.9384	163.0	183.0	182.0	83.4304	5.0	2.6798	115.0	19.86	62.8864	118.0	71.0	0.0	1.15	10.0	0.0	26.62	0.0	0.0	474.0	401.0	84.6	26.0
3698	57.0	164.0	432.0	72.243	441.0	41.7849	139.0	179.0	123.0	81.8105	11.0	5.4123	83.0	10.23	50.1707	287.0	285.0	37.05	5.19	15.0	0.0	17.92	0.0	0.0	465.0	263.0	56.56	17.0
2356	93.0	201.0	444.0	124.317	444.0	32.2199	129.0	153.0	162.0	58.8923	5.0	3.1819	117.0	3.57	48.4435	196.0	362.0	4.03	4.89	16.0	0.0	3.8	0.0	0.0	453.0	343.0	75.72	28.0
3792	109.0	191.0	457.0	81.3021	481.0	43.0449	150.0	134.0	197.0	58.9578	0.0	2.1313	124.0	9.63	52.7338	301.0	458.0	18.12	5.0	9.0	1.0	7.98	0.0	0.0	458.0	297.0	64.85	24.0
6486	60.0	218.0	467.0	111.4958	484.0	37.2677	142.0	184.0	158.0	61.6792	6.0	1.4317	105.0	21.42	60.2433	342.0	136.0	0.0	1.83	26.0	0.0	26.91	0.0	0.0	532.0	448.0	84.21	28.0
5293	78.0	217.0	439.0	121.4437	443.0	5.0728	157.0	158.0	128.0	77.7347	10.0	3.0814	114.0	14.56	43.5079	266.0	183.0	7.26	4.94	12.0	2.0	2.18	0.0	0.0	520.0	414.0	79.62	28.0
303	77.0	159.0	469.0	80.7021	469.0	54.7171	156.0	176.0	137.0	69.8623	5.0	2.4048	93.0	9.27	52.3131	201.0	85.0	0.0	7.64	29.0	3.0	1.75	0.0	0.0	449.0	393.0	87.53	19.0
7446	65.0	202.0	481.0	76.3209	513.0	24.1977	163.0	201.0	149.0	84.6501	5.0	12.2893	103.0	23.14	44.6339	269.0	228.0	0.0	0.88	11.0	1.0	10.43	0.0	0.0	506.0	477.0	94.27	27.0
5087	38.0	153.0	51.0	71.2102	453.0	2.2284	148.0	170.0	135.0	77.6507	10.0	4.167	67.0	20.27	46.8402	261.0	175.0	0.0	2.23	5.0	0.0	22.51	0.0	0.0	428.0	336.0	78.5	17.0
2651	38.0	152.0	446.0	131.901	446.0	21.259	117.0	172.0	157.0	48.0257	3.0	6.3777	62.0	2.51	40.5189	115.0	53.0	0.0	2.83	8.0	0.0	2.31	0.0	0.0	377.0	264.0	70.03	18.0
2819	64.0	140.0	438.0	85.2553	464.0	40.851	152.0	110.0	202.0	69.7254	6.0	2.7615	78.0	4.39	38.7432	1160.0	149.0	58.19	2.84	0.0	0.0	3.38	13.0	20.35	788.0	635.0	80.58	13.0
2392	108.0	160.0	435.0	75.6414	437.0	38.2913	149.0	163.0	125.0	68.5813	5.0	2.8944	115.0	6.49	58.0625	450.0	66.0	0.0	4.21	27.0	0.0	3.71	0.0	0.0	509.0	157.0	30.84	21.0
1999	132.0	131.0	449.0	61.9646	466.0	41.687	135.0	183.0	148.0	67.4535	6.0	2.1456	122.0	11.14	50.4261	241.0	84.0	0.0	3.93	12.0	0.0	10.69	0.0	0.0	389.0	114.0	29.31	15.0
5076	51.0	156.0	436.0	86.4843	464.0	15.897	148.0	133.0	183.0	64.0543	6.0	2.8474	78.0	9.13	49.7131	1160.0	427.0	54.09	5.41	39.0	0.0	8.21	0.0	0.0	856.0	781.0	91.24	23.0
5529	99.0	150.0	471.0	75.3011	505.0	49.5073	144.0	198.0	163.0	66.6455	6.0	2.9253	106.0	19.52	62.7368	173.0	111.0	0.0	1.99	36.0	0.0	19.78	0.0	0.0	421.0	337.0	80.05	18.0
8049	110.0	125.0	508.0	113.3066	541.0	56.6584	170.0	217.0	154.0	75.9043	0.0	1.9919	110.0	13.08	46.5462	680.0	219.0	30.88	5.1	17.0	2.0	7.33	0.0	0.0	599.0	559.0	93.32	14.0
6291	72.0	199.0	427.0	120.8521	444.0	41.5195	142.0	148.0	154.0	71.2775	4.0	2.5903	107.0	4.28	55.8929	740.0	257.0	13.25	2.8	32.0	1.0	3.98	0.0	0.0	683.0	344.0	50.37	22.0
7586	108.0	173.0	464.0	78.5771	482.0	10.1899	157.0	174.0	151.0	73.7669	6.0	3.3733	118.0	7.73	43.0917	273.0	107.0	12.93	6.75	59.0	0.0	13.37	0.0	0.0	470.0	263.0	55.96	20.0
3389	159.0	178.0	431.0	79.7226	440.0	43.266	136.0	151.0	153.0	61.1115	6.0	2.1263	160.0	11.63	58.7547	203.0	85.0	0.0	6.05	22.0	2.0	4.93	0.0	0.0	436.0	180.0	41.28	23.0
7784	126.0	153.0	409.0	62.4409	409.0	15.027	117.0	153.0	139.0	82.7792	0.0	2.5281	129.0	12.02	44.6426	650.0	307.0	27.26	4.55	10.0	1.0	4.77	0.0	0.0	598.0	219.0	36.62	14.0
1016	68.0	228.0	453.0	96.4387	479.0	42.5608	168.0	133.0	178.0	61.4973	1.0	2.0473	111.0	4.87	58.4132	361.0	369.0	0.0	4.1	1.0	0.0	4.23	0.0	0.0	543.0	313.0	57.64	28.0
3854	124.0	196.0	403.0	131.1766	430.0	17.6855	149.0	143.0	138.0	73.4089	0.0	4.2486	139.0	18.87	59.8769	1140.0	274.0	36.19	0.32	10.0	1.0	14.17	13.0	12.38	848.0	319.0	37.62	22.0
9733	22.0	236.0	426.0	116.7105	438.0	21.4665	148.0	135.0	155.0	61.7378	4.0	2.8634	87.0	18.82	48.0738	930.0	76.0	28.44	3.36	18.0	0.0	27.02	0.0	0.0	811.0	547.0	67.45	26.0
3730	102.0	184.0	458.0	73.4417	458.0	32.7114	139.0	174.0	145.0	61.3458	0.0	2.5022	118.0	10.7	60.5276	208.0	84.0	0.0	4.1	26.0	0.0	17.4	0.0	0.0	447.0	144.0	32.21	19.0
7239	85.0	185.0	468.0	86.5514	479.0	15.1615	159.0	152.0	168.0	52.0021	8.0	3.1625	108.0	26.78	46.8439	103.0	364.0	0.0	0.17	26.0	2.0	10.84	0.0	0.0	432.0	202.0	46.76	22.0
6632	105.0	138.0	452.0	84.5608	464.0	45.4487	125.0	177.0	162.0	56.5933	3.0	4.1666	104.0	2.56	39.4818	246.0	32.0	2.79	2.46	15.0	0.0	2.48	0.0	0.0	401.0	209.0	52.12	16.0
2658	68.0	224.0	457.0	142.6762	485.0	51.6952	162.0	160.0	163.0	88.3161	6.0	2.3965	110.0	18.47	47.0214	249.0	87.0	0.0	3.44	11.0	2.0	8.38	0.0	0.0	524.0	327.0	62.4	29.0
3940	100.0	238.0	441.0	122.8096	494.0	44.189	159.0	196.0	139.0	59.429	6.0	3.6045	135.0	18.48	36.1227	590.0	124.0	0.0	3.12	0.0	1.0	10.05	0.0	0.0	692.0	502.0	72.54	27.0
272	71.0	146.0	416.0	85.3544	456.0	32.5587	150.0	137.0	169.0	53.2806	8.0	2.8197	90.0	11.49	46.8947	880.0	135.0	24.74	4.33	10.0	0.0	18.37	0.0	0.0	684.0	511.0	74.71	18.0
2329	111.0	159.0	382.0	120.13	400.0	35.7167	114.0	116.0	170.0	86.9175	12.0	4.0932	117.0	14.73	47.3277	930.0	237.0	35.98	2.03	17.0	0.0	18.28	12.0	14.82	673.0	512.0	76.08	13.0
240	70.0	182.0	453.0	73.1235	482.0	37.9959	146.0	194.0	142.0	62.5095	11.0	1.9385	95.0	5.1	44.7427	75.0	90.0	19.44	3.96	19.0	0.0	3.37	16.0	24.91	385.0	210.0	54.55	19.0
4155	102.0	153.0	454.0	122.6742	470.0	30.4279	160.0	142.0	168.0	70.6772	8.0	2.664	109.0	6.57	59.1586	176.0	107.0	0.0	5.81	2.0	0.0	4.77	0.0	0.0	433.0	194.0	44.8	17.0
8437	99.0	167.0	428.0	56.9117	445.0	32.6631	130.0	157.0	158.0	59.7461	6.0	1.6209	109.0	14.97	44.7184	208.0	39.0	0.0	4.92	13.0	0.0	13.89	0.0	0.0	433.0	193.0	44.57	18.0
6172	63.0	174.0	465.0	86.6227	472.0	28.5419	141.0	175.0	156.0	76.0376	10.0	1.8472	89.0	6.03	53.0263	720.0	325.0	4.85	3.67	1.0	0.0	9.12	0.0	0.0	678.0	512.0	75.52	21.0
1137	46.0	146.0	431.0	86.4347	460.0	9.9169	144.0	133.0	183.0	57.5496	6.0	2.0693	72.0	17.65	45.7463	1470.0	41.0	34.13	1.17	2.0	0.0	30.5	0.0	0.0	928.0	461.0	49.68	19.0
5102	94.0	118.0	466.0	110.0345	496.0	38.8275	151.0	185.0	160.0	75.3083	0.0	4.3338	90.0	9.45	55.7617	69.0	72.0	0.0	4.41	5.0	3.0	2.9	0.0	0.0	321.0	156.0	48.6	20.0
9786	113.0	143.0	416.0	83.9573	435.0	29.5505	138.0	156.0	141.0	62.7684	6.0	4.0093	114.0	3.23	45.8293	176.0	294.0	0.0	3.4	32.0	0.0	5.85	0.0	0.0	382.0	147.0	38.48	17.0
2937	86.0	169.0	429.0	89.88	429.0	2.1789	130.0	178.0	121.0	74.1823	4.0	3.7503	102.0	20.47	51.8973	168.0	237.0	7.98	1.96	6.0	2.0	5.67	0.0	0.0	439.0	126.0	28.7	22.0
6473	61.0	170.0	477.0	158.6038	501.0	8.4499	155.0	143.0	203.0	63.1355	9.0	2.3252	88.0	11.56	53.2104	203.0	20.0	0.0	4.68	17.0	1.0	4.74	0.0	0.0	418.0	201.0	48.09	19.0
4365	85.0	132.0	438.0	140.4983	441.0	8.0208	148.0	100.0	193.0	69.1105	0.0	1.7421	93.0	11.89	57.5462	216.0	253.0	0.0	4.74	18.0	4.0	2.56	0.0	0.0	392.0	231.0	58.93	15.0
784	56.0	176.0	471.0	84.0555	492.0	33.1823	151.0	177.0	164.0	69.3277	4.0	3.7261	84.0	5.49	57.8664	420.0	199.0	13.04	4.93	10.0	0.0	4.5	0.0	0.0	519.0	254.0	48.94	21.0
4798	49.0	204.0	443.0	77.7646	459.0	34.2868	149.0	180.0	130.0	79.6113	5.0	1.7938	92.0	18.97	58.4326	169.0	139.0	3.78	1.81	21.0	1.0	5.23	0.0	0.0	457.0	398.0	87.09	27.0
8733	87.0	180.0	454.0	63.4421	485.0	40.6355	159.0	139.0	187.0	72.5883	5.0	5.1394	110.0	7.37	57.6098	85.0	297.0	0.0	6.11	0.0	1.0	4.84	11.0	16.64	380.0	162.0	42.63	19.0
6544	116.0	192.0	461.0	96.7398	467.0	1.8566	141.0	183.0	143.0	74.7582	3.0	3.0908	131.0	5.79	43.5896	125.0	150.0	0.0	3.58	14.0	0.0	7.43	0.0	0.0	438.0	105.0	23.97	20.0
9974	84.0	194.0	466.0	130.1389	471.0	23.2537	167.0	170.0	134.0	61.7131	5.0	3.727	111.0	6.41	55.6021	272.0	150.0	16.89	3.72	14.0	0.0	8.57	0.0	0.0	468.0	208.0	44.44	23.0
